Репликација (индекс);Путник;Авионски лет;Полазиште;Одредиште;Локално време захтева (ISO 8601);Време захтева (s од поноћи);Сат од поноћи
71;SYN2-053-A:P0004;SYN2-053-A;LYBE;DOR;2026-07-31T12:04:31.270747+02:00;43471,27074739067;12
71;SYN2-053-A:P0002;SYN2-053-A;LYBE;BW;2026-07-31T12:05:09.547514+02:00;43509,547514104874;12
71;SYN2-053-A:P0003;SYN2-053-A;LYBE;LYBV;2026-07-31T12:12:20.159249+02:00;43940,15924946141;12
71;SYN2-286-D:P0003;SYN2-286-D;BW;LYBE;2026-07-31T12:13:27.617147+02:00;44007,61714682429;12
71;SYN2-057-A:P0001;SYN2-057-A;LYBE;BW;2026-07-31T12:35:38.191442+02:00;45338,191441737974;12
71;SYN2-052-A:P0002;SYN2-052-A;LYBE;JUG;2026-07-31T12:53:25.298061+02:00;46405,29806072557;12
71;SYN2-166-A:P0001;SYN2-166-A;LYBE;BW;2026-07-31T12:58:43.263096+02:00;46723,26309565361;12
71;SYN2-059-A:P0001;SYN2-059-A;LYBE;BW;2026-07-31T13:01:00.501700+02:00;46860,501700319706;13
71;SYN2-064-A:P0001;SYN2-064-A;LYBE;DOR;2026-07-31T13:02:47.828140+02:00;46967,828140282436;13
71;SYN2-052-A:P0001;SYN2-052-A;LYBE;JUG;2026-07-31T13:05:40.884594+02:00;47140,88459446865;13
71;SYN2-167-A:P0001;SYN2-167-A;LYBE;JUG;2026-07-31T13:08:26.433601+02:00;47306,43360104316;13
71;SYN2-166-A:P0002;SYN2-166-A;LYBE;DOR;2026-07-31T13:08:32.064726+02:00;47312,064726488206;13
71;SYN2-064-A:P0002;SYN2-064-A;LYBE;JUG;2026-07-31T13:16:35.047466+02:00;47795,0474660011;13
71;SYN2-293-D:P0001;SYN2-293-D;BW;LYBE;2026-07-31T13:19:44.290885+02:00;47984,29088502413;13
71;SYN2-069-A:P0001;SYN2-069-A;LYBE;JUG;2026-07-31T13:20:30.396746+02:00;48030,3967460394;13
71;SYN2-069-A:P0002;SYN2-069-A;LYBE;DOR;2026-07-31T13:28:08.733534+02:00;48488,73353370707;13
71;SYN2-294-D:P0001;SYN2-294-D;BW;LYBE;2026-07-31T13:28:25.304120+02:00;48505,304120332716;13
71;SYN2-070-A:P0001;SYN2-070-A;LYBE;BW;2026-07-31T13:29:48.160751+02:00;48588,16075133946;13
71;SYN2-071-A:P0001;SYN2-071-A;LYBE;DOR;2026-07-31T13:51:46.832837+02:00;49906,83283709326;13
71;SYN2-295-D:P0001;SYN2-295-D;DOR;LYBE;2026-07-31T13:52:05.686750+02:00;49925,68674976218;13
71;SYN2-300-D:P0001;SYN2-300-D;DOR;LYBE;2026-07-31T13:55:35.333921+02:00;50135,333921211;13
71;SYN2-297-D:P0001;SYN2-297-D;EXPO;LYBE;2026-07-31T14:04:08.363436+02:00;50648,36343614244;14
71;SYN2-298-D:P0001;SYN2-298-D;EXPO;LYBE;2026-07-31T14:07:23.108895+02:00;50843,10889457712;14
71;SYN2-304-D:P0001;SYN2-304-D;EXPO;LYBE;2026-07-31T14:18:54.557919+02:00;51534,55791903707;14
71;SYN2-308-D:P0001;SYN2-308-D;JUG;LYBE;2026-07-31T14:30:31.987990+02:00;52231,9879902158;14
71;SYN2-301-D:P0002;SYN2-301-D;JUG;LYBE;2026-07-31T14:36:44.315040+02:00;52604,31503981169;14
71;SYN2-301-D:P0001;SYN2-301-D;DOR;LYBE;2026-07-31T14:39:23.109844+02:00;52763,10984418928;14
71;SYN2-368-D:P0001;SYN2-368-D;JUG;LYBE;2026-07-31T14:46:38.626669+02:00;53198,62666931788;14
71;SYN2-307-D:P0001;SYN2-307-D;LYBV;LYBE;2026-07-31T14:54:42.598411+02:00;53682,59841090128;14
71;SYN2-324-D:P0001;SYN2-324-D;JUG;LYBE;2026-07-31T15:04:00.557883+02:00;54240,5578832195;15
71;SYN2-325-D:P0001;SYN2-325-D;BW;LYBE;2026-07-31T15:04:06.034465+02:00;54246,034465221106;15
71;SYN2-320-D:P0001;SYN2-320-D;DOR;LYBE;2026-07-31T15:21:17.952724+02:00;55277,952724150295;15
71;SYN2-075-A:P0001;SYN2-075-A;LYBE;BW;2026-07-31T15:23:48.860098+02:00;55428,86009798673;15
71;SYN2-317-D:P0001;SYN2-317-D;EXPO;LYBE;2026-07-31T15:25:08.149670+02:00;55508,149670172854;15
71;SYN2-319-D:P0001;SYN2-319-D;JUG;LYBE;2026-07-31T15:26:12.359334+02:00;55572,359333963635;15
71;SYN2-316-D:P0001;SYN2-316-D;DOR;LYBE;2026-07-31T15:37:32.049670+02:00;56252,049669749686;15
71;SYN2-372-D:P0001;SYN2-372-D;BW;LYBE;2026-07-31T15:43:15.548829+02:00;56595,54882934282;15
71;SYN2-078-A:P0001;SYN2-078-A;LYBE;LYBV;2026-07-31T15:47:32.249277+02:00;56852,249276928495;15
71;SYN2-079-A:P0003;SYN2-079-A;LYBE;DOR;2026-07-31T15:58:22.448362+02:00;57502,44836199921;15
71;SYN2-079-A:P0004;SYN2-079-A;LYBE;DOR;2026-07-31T16:06:27.769637+02:00;57987,76963715048;16
71;SYN2-079-A:P0002;SYN2-079-A;LYBE;JUG;2026-07-31T16:06:44.002803+02:00;58004,00280328092;16
71;SYN2-079-A:P0001;SYN2-079-A;LYBE;JUG;2026-07-31T16:09:41.456538+02:00;58181,45653793562;16
71;SYN2-326-D:P0001;SYN2-326-D;LYBV;LYBE;2026-07-31T16:26:08.061356+02:00;59168,061355818056;16
71;SYN2-323-D:P0001;SYN2-323-D;BW;LYBE;2026-07-31T16:30:12.586721+02:00;59412,58672059606;16
71;SYN2-328-D:P0001;SYN2-328-D;BW;LYBE;2026-07-31T16:36:04.788148+02:00;59764,78814837049;16
71;SYN2-081-A:P0001;SYN2-081-A;LYBE;JUG;2026-07-31T16:39:50.570723+02:00;59990,57072252065;16
71;SYN2-086-A:P0002;SYN2-086-A;LYBE;JUG;2026-07-31T16:42:21.599403+02:00;60141,59940274515;16
71;SYN2-082-A:P0001;SYN2-082-A;LYBE;LYBV;2026-07-31T16:43:46.914264+02:00;60226,914264152554;16
71;SYN2-086-A:P0001;SYN2-086-A;LYBE;LYBV;2026-07-31T16:44:23.150341+02:00;60263,15034057892;16
71;SYN2-089-A:P0002;SYN2-089-A;LYBE;BW;2026-07-31T16:45:32.092267+02:00;60332,09226661928;16
71;SYN2-089-A:P0001;SYN2-089-A;LYBE;DOR;2026-07-31T16:46:05.161415+02:00;60365,16141473279;16
71;SYN2-096-A:P0001;SYN2-096-A;LYBE;DOR;2026-07-31T16:48:13.307948+02:00;60493,307947934234;16
71;SYN2-089-A:P0004;SYN2-089-A;LYBE;LYBV;2026-07-31T16:49:40.778617+02:00;60580,77861692447;16
71;SYN2-089-A:P0003;SYN2-089-A;LYBE;LYBV;2026-07-31T16:55:35.652958+02:00;60935,65295841448;16
71;SYN2-106-A:P0001;SYN2-106-A;LYBE;EXPO;2026-07-31T16:58:25.671100+02:00;61105,67110039274;16
71;SYN2-105-A:P0002;SYN2-105-A;LYBE;BW;2026-07-31T17:05:03.939505+02:00;61503,93950538368;17
71;SYN2-176-A:P0002;SYN2-176-A;LYBE;DOR;2026-07-31T17:05:36.213350+02:00;61536,213349584155;17
71;SYN2-105-A:P0001;SYN2-105-A;LYBE;LYBV;2026-07-31T17:07:20.200515+02:00;61640,20051529928;17
71;SYN2-095-A:P0001;SYN2-095-A;LYBE;BW;2026-07-31T17:07:30.161103+02:00;61650,16110290502;17
71;SYN2-176-A:P0001;SYN2-176-A;LYBE;DOR;2026-07-31T17:07:56.452714+02:00;61676,452714281964;17
71;SYN2-331-D:P0001;SYN2-331-D;DOR;LYBE;2026-07-31T17:09:51.466169+02:00;61791,46616932111;17
71;SYN2-376-D:P0001;SYN2-376-D;JUG;LYBE;2026-07-31T17:13:11.749192+02:00;61991,749191948154;17
71;SYN2-108-A:P0001;SYN2-108-A;LYBE;BW;2026-07-31T17:27:08.667639+02:00;62828,667638966515;17
71;SYN2-110-A:P0003;SYN2-110-A;LYBE;BW;2026-07-31T17:31:46.878624+02:00;63106,87862440975;17
71;SYN2-337-D:P0001;SYN2-337-D;DOR;LYBE;2026-07-31T17:32:31.289831+02:00;63151,28983148972;17
71;SYN2-110-A:P0002;SYN2-110-A;LYBE;EXPO;2026-07-31T17:33:15.326719+02:00;63195,326719118566;17
71;SYN2-110-A:P0001;SYN2-110-A;LYBE;BW;2026-07-31T17:34:56.793923+02:00;63296,793923450154;17
71;SYN2-110-A:P0004;SYN2-110-A;LYBE;JUG;2026-07-31T17:37:56.799993+02:00;63476,799992996945;17
71;SYN2-333-D:P0001;SYN2-333-D;BW;LYBE;2026-07-31T17:44:55.999118+02:00;63895,99911837857;17
71;SYN2-111-A:P0001;SYN2-111-A;LYBE;EXPO;2026-07-31T17:49:35.557785+02:00;64175,55778505314;17
71;SYN2-335-D:P0001;SYN2-335-D;JUG;LYBE;2026-07-31T17:56:34.810016+02:00;64594,81001600454;17
71;SYN2-336-D:P0001;SYN2-336-D;LYBV;LYBE;2026-07-31T18:11:23.244630+02:00;65483,244629630644;18
71;SYN2-336-D:P0003;SYN2-336-D;LYBV;LYBE;2026-07-31T18:14:02.337807+02:00;65642,33780689747;18
71;SYN2-336-D:P0004;SYN2-336-D;DOR;LYBE;2026-07-31T18:37:11.576378+02:00;67031,57637756257;18
71;SYN2-377-D:P0002;SYN2-377-D;LYBV;LYBE;2026-07-31T18:40:16.411250+02:00;67216,41124969645;18
71;SYN2-335-D:P0002;SYN2-335-D;LYBV;LYBE;2026-07-31T18:40:38.340956+02:00;67238,34095578824;18
71;SYN2-178-A:P0001;SYN2-178-A;LYBE;JUG;2026-07-31T18:41:27.182901+02:00;67287,18290140809;18
71;SYN2-336-D:P0002;SYN2-336-D;BW;LYBE;2026-07-31T18:53:45.691923+02:00;68025,6919228454;18
71;SYN2-377-D:P0001;SYN2-377-D;JUG;LYBE;2026-07-31T19:07:46.783235+02:00;68866,78323501717;19
71;SYN2-115-A:P0001;SYN2-115-A;LYBE;JUG;2026-07-31T19:28:21.882864+02:00;70101,8828636605;19
71;SYN2-117-A:P0001;SYN2-117-A;LYBE;EXPO;2026-07-31T20:32:13.628370+02:00;73933,62836997746;20
71;SYN2-119-A:P0002;SYN2-119-A;LYBE;BW;2026-07-31T20:33:08.193145+02:00;73988,19314455918;20
71;SYN2-119-A:P0001;SYN2-119-A;LYBE;BW;2026-07-31T20:34:05.320144+02:00;74045,32014388204;20
71;SYN2-120-A:P0002;SYN2-120-A;LYBE;LYBV;2026-07-31T20:57:59.301336+02:00;75479,30133611722;20
71;SYN2-341-D:P0001;SYN2-341-D;BW;LYBE;2026-07-31T21:02:16.117754+02:00;75736,11775388666;21
71;SYN2-120-A:P0001;SYN2-120-A;LYBE;DOR;2026-07-31T21:07:29.073328+02:00;76049,07332765889;21
71;SYN2-180-A:P0002;SYN2-180-A;LYBE;JUG;2026-07-31T21:17:08.631894+02:00;76628,63189417742;21
71;SYN2-180-A:P0001;SYN2-180-A;LYBE;JUG;2026-07-31T21:17:46.598818+02:00;76666,59881810953;21
71;SYN2-340-D:P0001;SYN2-340-D;BW;LYBE;2026-07-31T21:27:47.726913+02:00;77267,72691314977;21
71;SYN2-123-A:P0001;SYN2-123-A;LYBE;JUG;2026-07-31T22:09:18.859774+02:00;79758,85977406721;22
71;SYN2-124-A:P0002;SYN2-124-A;LYBE;BW;2026-07-31T22:17:42.057909+02:00;80262,05790922945;22
71;SYN2-124-A:P0001;SYN2-124-A;LYBE;JUG;2026-07-31T22:28:48.129099+02:00;80928,12909908337;22
71;SYN2-125-A:P0001;SYN2-125-A;LYBE;BW;2026-07-31T22:31:27.503972+02:00;81087,50397206307;22
71;SYN2-127-A:P0003;SYN2-127-A;LYBE;BW;2026-07-31T22:51:55.045717+02:00;82315,04571688236;22
71;SYN2-186-A:P0001;SYN2-186-A;LYBE;JUG;2026-07-31T22:51:59.762213+02:00;82319,76221288404;22
71;SYN2-127-A:P0002;SYN2-127-A;LYBE;EXPO;2026-07-31T22:52:21.830126+02:00;82341,83012615777;22
71;SYN2-127-A:P0001;SYN2-127-A;LYBE;LYBV;2026-07-31T22:55:44.796883+02:00;82544,79688346003;22
71;SYN2-135-A:P0001;SYN2-135-A;LYBE;BW;2026-07-31T22:58:23.962317+02:00;82703,96231714377;22
71;SYN2-134-A:P0001;SYN2-134-A;LYBE;DOR;2026-07-31T23:03:28.901942+02:00;83008,9019420336;23
71;SYN2-136-A:P0001;SYN2-136-A;LYBE;BW;2026-07-31T23:04:28.838771+02:00;83068,83877090925;23
71;SYN2-139-A:P0001;SYN2-139-A;LYBE;BW;2026-07-31T23:10:38.392552+02:00;83438,39255247902;23
71;SYN2-141-A:P0001;SYN2-141-A;LYBE;JUG;2026-07-31T23:13:01.275363+02:00;83581,27536325857;23
71;SYN2-138-A:P0001;SYN2-138-A;LYBE;JUG;2026-07-31T23:15:57.210837+02:00;83757,21083673625;23
71;SYN2-142-A:P0002;SYN2-142-A;LYBE;DOR;2026-07-31T23:18:00.150149+02:00;83880,15014908933;23
71;SYN2-143-A:P0002;SYN2-143-A;LYBE;JUG;2026-07-31T23:18:08.090809+02:00;83888,09080891726;23
71;SYN2-142-A:P0001;SYN2-142-A;LYBE;DOR;2026-07-31T23:18:31.419139+02:00;83911,41913866812;23
71;SYN2-143-A:P0001;SYN2-143-A;LYBE;LYBV;2026-07-31T23:35:29.358928+02:00;84929,35892792251;23
71;SYN2-143-A:P0003;SYN2-143-A;LYBE;LYBV;2026-07-31T23:35:29.901951+02:00;84929,90195054568;23
71;SYN2-144-A:P0001;SYN2-144-A;LYBE;DOR;2026-07-31T23:36:36.672542+02:00;84996,672541913;23
71;SYN2-149-A:P0002;SYN2-149-A;LYBE;LYBV;2026-07-31T23:40:43.960261+02:00;85243,96026062038;23
71;SYN2-150-A:P0002;SYN2-150-A;LYBE;LYBV;2026-07-31T23:42:14.241956+02:00;85334,24195601814;23
71;SYN2-149-A:P0001;SYN2-149-A;LYBE;LYBV;2026-07-31T23:43:58.588144+02:00;85438,5881443782;23
71;SYN2-150-A:P0001;SYN2-150-A;LYBE;BW;2026-07-31T23:49:23.612525+02:00;85763,61252492547;23
71;SYN2-187-A:P0002;SYN2-187-A;LYBE;JUG;2026-07-31T23:57:11.795034+02:00;86231,79503408149;23
71;SYN2-187-A:P0001;SYN2-187-A;LYBE;BW;2026-08-01T00:02:39.209561+02:00;86559,20956073546;24
71;SYN2-152-A:P0001;SYN2-152-A;LYBE;JUG;2026-08-01T00:17:42.446872+02:00;87462,44687206774;24
72;SYN2-197-D:P0001;SYN2-197-D;BW;LYBE;2026-07-30T20:58:02.962498+02:00;-10917,037502382096;-4
72;SYN2-190-D:P0001;SYN2-190-D;BW;LYBE;2026-07-30T21:23:17.362797+02:00;-9402,637203443504;-3
72;SYN2-190-D:P0002;SYN2-190-D;JUG;LYBE;2026-07-30T21:36:26.248318+02:00;-8613,751681865364;-3
72;SYN2-195-D:P0001;SYN2-195-D;BW;LYBE;2026-07-30T21:37:23.665771+02:00;-8556,334228920772;-3
72;SYN2-194-D:P0001;SYN2-194-D;JUG;LYBE;2026-07-30T21:48:06.339949+02:00;-7913,660050518356;-3
72;SYN2-342-D:P0001;SYN2-342-D;DOR;LYBE;2026-07-30T21:48:34.808841+02:00;-7885,191158867961;-3
72;SYN2-001-A:P0001;SYN2-001-A;LYBE;DOR;2026-07-31T00:45:34.740329+02:00;2734,7403286677218;0
72;SYN2-199-D:P0001;SYN2-199-D;DOR;LYBE;2026-07-31T01:31:15.585326+02:00;5475,58532588029;1
72;SYN2-002-A:P0001;SYN2-002-A;LYBE;LYBV;2026-07-31T01:32:08.604024+02:00;5528,604023727252;1
72;SYN2-345-D:P0002;SYN2-345-D;DOR;LYBE;2026-07-31T01:36:56.433727+02:00;5816,4337271629865;1
72;SYN2-153-A:P0001;SYN2-153-A;LYBE;DOR;2026-07-31T01:37:08.080970+02:00;5828,080970353584;1
72;SYN2-198-D:P0001;SYN2-198-D;LYBV;LYBE;2026-07-31T02:07:11.377995+02:00;7631,377994763281;2
72;SYN2-199-D:P0003;SYN2-199-D;BW;LYBE;2026-07-31T02:11:51.518578+02:00;7911,518577915926;2
72;SYN2-220-D:P0001;SYN2-220-D;LYBV;LYBE;2026-07-31T02:21:46.719995+02:00;8506,719994708905;2
72;SYN2-345-D:P0003;SYN2-345-D;JUG;LYBE;2026-07-31T02:22:18.607112+02:00;8538,607111877169;2
72;SYN2-345-D:P0001;SYN2-345-D;LYBV;LYBE;2026-07-31T02:34:23.189941+02:00;9263,189940853921;2
72;SYN2-199-D:P0002;SYN2-199-D;BW;LYBE;2026-07-31T02:38:05.145512+02:00;9485,14551177678;2
72;SYN2-200-D:P0002;SYN2-200-D;DOR;LYBE;2026-07-31T02:43:34.897765+02:00;9814,897765114221;2
72;SYN2-200-D:P0001;SYN2-200-D;LYBV;LYBE;2026-07-31T02:48:12.141285+02:00;10092,141285442665;2
72;SYN2-227-D:P0002;SYN2-227-D;BW;LYBE;2026-07-31T03:09:06.239556+02:00;11346,239555831264;3
72;SYN2-215-D:P0001;SYN2-215-D;LYBV;LYBE;2026-07-31T03:19:29.995898+02:00;11969,995897774554;3
72;SYN2-348-D:P0001;SYN2-348-D;BW;LYBE;2026-07-31T03:23:40.402892+02:00;12220,402891718622;3
72;SYN2-226-D:P0001;SYN2-226-D;BW;LYBE;2026-07-31T03:26:55.812739+02:00;12415,812739154797;3
72;SYN2-350-D:P0001;SYN2-350-D;DOR;LYBE;2026-07-31T03:28:07.601873+02:00;12487,601872605337;3
72;SYN2-223-D:P0001;SYN2-223-D;DOR;LYBE;2026-07-31T03:29:03.634946+02:00;12543,634945534719;3
72;SYN2-214-D:P0001;SYN2-214-D;DOR;LYBE;2026-07-31T03:29:10.897863+02:00;12550,897862684657;3
72;SYN2-207-D:P0001;SYN2-207-D;BW;LYBE;2026-07-31T03:29:40.493293+02:00;12580,493293027466;3
72;SYN2-224-D:P0001;SYN2-224-D;BW;LYBE;2026-07-31T03:31:49.820297+02:00;12709,820297172475;3
72;SYN2-227-D:P0001;SYN2-227-D;BW;LYBE;2026-07-31T03:33:01.591210+02:00;12781,591210306404;3
72;SYN2-211-D:P0001;SYN2-211-D;BW;LYBE;2026-07-31T03:34:23.439632+02:00;12863,43963156842;3
72;SYN2-216-D:P0001;SYN2-216-D;BW;LYBE;2026-07-31T03:37:03.083051+02:00;13023,083051152564;3
72;SYN2-349-D:P0001;SYN2-349-D;JUG;LYBE;2026-07-31T03:41:05.574379+02:00;13265,57437915412;3
72;SYN2-210-D:P0001;SYN2-210-D;JUG;LYBE;2026-07-31T03:41:21.152265+02:00;13281,15226538244;3
72;SYN2-227-D:P0003;SYN2-227-D;JUG;LYBE;2026-07-31T03:50:45.737360+02:00;13845,737360097508;3
72;SYN2-208-D:P0001;SYN2-208-D;BW;LYBE;2026-07-31T03:54:39.668688+02:00;14079,66868804536;3
72;SYN2-350-D:P0002;SYN2-350-D;BW;LYBE;2026-07-31T03:55:33.713475+02:00;14133,713474626948;3
72;SYN2-232-D:P0001;SYN2-232-D;LYBV;LYBE;2026-07-31T04:03:26.103652+02:00;14606,103651819316;4
72;SYN2-233-D:P0001;SYN2-233-D;DOR;LYBE;2026-07-31T04:19:45.941950+02:00;15585,941949985554;4
72;SYN2-227-D:P0004;SYN2-227-D;JUG;LYBE;2026-07-31T04:22:16.718829+02:00;15736,718829213238;4
72;SYN2-233-D:P0002;SYN2-233-D;BW;LYBE;2026-07-31T04:30:06.883917+02:00;16206,883916608156;4
72;SYN2-228-D:P0001;SYN2-228-D;BW;LYBE;2026-07-31T04:37:04.738615+02:00;16624,738614612892;4
72;SYN2-234-D:P0001;SYN2-234-D;JUG;LYBE;2026-07-31T04:39:34.008306+02:00;16774,00830587574;4
72;SYN2-008-A:P0001;SYN2-008-A;LYBE;BW;2026-07-31T05:29:33.407802+02:00;19773,40780231319;5
72;SYN2-015-A:P0001;SYN2-015-A;LYBE;LYBV;2026-07-31T05:38:50.827439+02:00;20330,827438780165;5
72;SYN2-156-A:P0001;SYN2-156-A;LYBE;JUG;2026-07-31T05:40:28.313172+02:00;20428,313171596947;5
72;SYN2-156-A:P0002;SYN2-156-A;LYBE;DOR;2026-07-31T05:41:16.096681+02:00;20476,096680655035;5
72;SYN2-014-A:P0001;SYN2-014-A;LYBE;BW;2026-07-31T05:46:32.441106+02:00;20792,441105814927;5
72;SYN2-155-A:P0001;SYN2-155-A;LYBE;LYBV;2026-07-31T06:03:32.095105+02:00;21812,09510455628;6
72;SYN2-240-D:P0001;SYN2-240-D;DOR;LYBE;2026-07-31T06:08:29.560772+02:00;22109,56077150817;6
72;SYN2-237-D:P0001;SYN2-237-D;DOR;LYBE;2026-07-31T06:11:02.110807+02:00;22262,110807024765;6
72;SYN2-020-A:P0001;SYN2-020-A;LYBE;LYBV;2026-07-31T06:21:20.523768+02:00;22880,52376820476;6
72;SYN2-243-D:P0001;SYN2-243-D;BW;LYBE;2026-07-31T06:32:46.247395+02:00;23566,2473946363;6
72;SYN2-242-D:P0001;SYN2-242-D;LYBV;LYBE;2026-07-31T07:09:08.658208+02:00;25748,658207698918;7
72;SYN2-241-D:P0001;SYN2-241-D;BW;LYBE;2026-07-31T07:10:40.007235+02:00;25840,007234616725;7
72;SYN2-246-D:P0001;SYN2-246-D;LYBV;LYBE;2026-07-31T07:28:58.967553+02:00;26938,9675528024;7
72;SYN2-243-D:P0002;SYN2-243-D;BW;LYBE;2026-07-31T07:38:13.862003+02:00;27493,862002989823;7
72;SYN2-245-D:P0001;SYN2-245-D;BW;LYBE;2026-07-31T07:42:47.297249+02:00;27767,297248844538;7
72;SYN2-249-D:P0001;SYN2-249-D;BW;LYBE;2026-07-31T08:05:04.906510+02:00;29104,906509698012;8
72;SYN2-244-D:P0001;SYN2-244-D;BW;LYBE;2026-07-31T08:06:36.043563+02:00;29196,04356255895;8
72;SYN2-355-D:P0001;SYN2-355-D;LYBV;LYBE;2026-07-31T08:07:56.737051+02:00;29276,73705144524;8
72;SYN2-247-D:P0001;SYN2-247-D;BW;LYBE;2026-07-31T08:08:24.553351+02:00;29304,553350606602;8
72;SYN2-253-D:P0002;SYN2-253-D;DOR;LYBE;2026-07-31T08:28:54.483748+02:00;30534,483748279094;8
72;SYN2-359-D:P0001;SYN2-359-D;LYBV;LYBE;2026-07-31T08:47:37.428924+02:00;31657,42892430289;8
72;SYN2-023-A:P0001;SYN2-023-A;LYBE;JUG;2026-07-31T08:57:14.523485+02:00;32234,52348496014;8
72;SYN2-025-A:P0001;SYN2-025-A;LYBE;LYBV;2026-07-31T09:00:47.840320+02:00;32447,84031950245;9
72;SYN2-025-A:P0002;SYN2-025-A;LYBE;BW;2026-07-31T09:03:24.784912+02:00;32604,784911760675;9
72;SYN2-250-D:P0001;SYN2-250-D;BW;LYBE;2026-07-31T09:10:52.710060+02:00;33052,710060204365;9
72;SYN2-255-D:P0002;SYN2-255-D;JUG;LYBE;2026-07-31T09:14:12.307181+02:00;33252,30718071962;9
72;SYN2-253-D:P0001;SYN2-253-D;LYBV;LYBE;2026-07-31T09:15:23.833289+02:00;33323,83328926054;9
72;SYN2-265-D:P0001;SYN2-265-D;LYBV;LYBE;2026-07-31T09:18:47.214780+02:00;33527,21477965652;9
72;SYN2-026-A:P0001;SYN2-026-A;LYBE;EXPO;2026-07-31T09:27:21.161892+02:00;34041,16189166417;9
72;SYN2-251-D:P0001;SYN2-251-D;DOR;LYBE;2026-07-31T09:27:27.792020+02:00;34047,79202042415;9
72;SYN2-158-A:P0002;SYN2-158-A;LYBE;DOR;2026-07-31T09:32:59.122084+02:00;34379,122083810376;9
72;SYN2-285-D:P0001;SYN2-285-D;LYBV;LYBE;2026-07-31T09:39:54.676382+02:00;34794,676382468046;9
72;SYN2-255-D:P0003;SYN2-255-D;LYBV;LYBE;2026-07-31T09:42:39.450785+02:00;34959,450784695175;9
72;SYN2-270-D:P0001;SYN2-270-D;BW;LYBE;2026-07-31T09:45:19.919712+02:00;35119,919711933384;9
72;SYN2-270-D:P0002;SYN2-270-D;DOR;LYBE;2026-07-31T09:46:52.204160+02:00;35212,20415978007;9
72;SYN2-277-D:P0002;SYN2-277-D;JUG;LYBE;2026-07-31T09:52:06.990535+02:00;35526,99053472995;9
72;SYN2-255-D:P0001;SYN2-255-D;BW;LYBE;2026-07-31T09:53:13.867399+02:00;35593,86739927197;9
72;SYN2-268-D:P0001;SYN2-268-D;LYBV;LYBE;2026-07-31T09:54:13.713341+02:00;35653,71334137717;9
72;SYN2-158-A:P0001;SYN2-158-A;LYBE;EXPO;2026-07-31T09:54:29.014503+02:00;35669,014502852544;9
72;SYN2-258-D:P0001;SYN2-258-D;BW;LYBE;2026-07-31T09:55:33.238613+02:00;35733,23861301791;9
72;SYN2-277-D:P0001;SYN2-277-D;BW;LYBE;2026-07-31T10:09:41.732803+02:00;36581,732802660714;10
72;SYN2-264-D:P0001;SYN2-264-D;JUG;LYBE;2026-07-31T10:10:15.412185+02:00;36615,412185121;10
72;SYN2-267-D:P0002;SYN2-267-D;BW;LYBE;2026-07-31T10:10:38.395780+02:00;36638,39577967284;10
72;SYN2-280-D:P0001;SYN2-280-D;DOR;LYBE;2026-07-31T10:11:54.063538+02:00;36714,063538371825;10
72;SYN2-279-D:P0001;SYN2-279-D;BW;LYBE;2026-07-31T10:13:11.052667+02:00;36791,052666865406;10
72;SYN2-028-A:P0001;SYN2-028-A;LYBE;JUG;2026-07-31T10:15:35.991895+02:00;36935,99189516316;10
72;SYN2-364-D:P0001;SYN2-364-D;DOR;LYBE;2026-07-31T10:17:17.266961+02:00;37037,266961016845;10
72;SYN2-267-D:P0003;SYN2-267-D;BW;LYBE;2026-07-31T10:34:38.317016+02:00;38078,317015629305;10
72;SYN2-159-A:P0001;SYN2-159-A;LYBE;EXPO;2026-07-31T10:39:19.783807+02:00;38359,783806912514;10
72;SYN2-269-D:P0001;SYN2-269-D;JUG;LYBE;2026-07-31T10:42:45.091656+02:00;38565,09165552495;10
72;SYN2-031-A:P0001;SYN2-031-A;LYBE;DOR;2026-07-31T10:45:54.955416+02:00;38754,95541647862;10
72;SYN2-277-D:P0004;SYN2-277-D;DOR;LYBE;2026-07-31T10:46:44.327204+02:00;38804,32720375038;10
72;SYN2-267-D:P0001;SYN2-267-D;LYBV;LYBE;2026-07-31T10:49:27.878603+02:00;38967,87860328996;10
72;SYN2-032-A:P0001;SYN2-032-A;LYBE;JUG;2026-07-31T10:53:19.050774+02:00;39199,0507738243;10
72;SYN2-033-A:P0001;SYN2-033-A;LYBE;DOR;2026-07-31T10:56:03.485593+02:00;39363,48559261451;10
72;SYN2-031-A:P0002;SYN2-031-A;LYBE;DOR;2026-07-31T10:58:16.552348+02:00;39496,55234785654;10
72;SYN2-033-A:P0002;SYN2-033-A;LYBE;BW;2026-07-31T11:00:03.538898+02:00;39603,538898110695;11
72;SYN2-277-D:P0003;SYN2-277-D;LYBV;LYBE;2026-07-31T11:01:00.370811+02:00;39660,37081087465;11
72;SYN2-281-D:P0001;SYN2-281-D;BW;LYBE;2026-07-31T11:01:11.651858+02:00;39671,651857815574;11
72;SYN2-161-A:P0004;SYN2-161-A;LYBE;BW;2026-07-31T11:11:23.521593+02:00;40283,52159291839;11
72;SYN2-161-A:P0001;SYN2-161-A;LYBE;BW;2026-07-31T11:12:13.914034+02:00;40333,91403399492;11
72;SYN2-035-A:P0001;SYN2-035-A;LYBE;BW;2026-07-31T11:22:38.212758+02:00;40958,21275756231;11
72;SYN2-161-A:P0002;SYN2-161-A;LYBE;BW;2026-07-31T11:24:03.158360+02:00;41043,158359730434;11
